i,x1[i],T1[i],P1[i],v1[i],rho1[i],alfa1[i],T3[i],P3[i],v3[i],rho3[i],alfa3[i],T2[i],T4[i]
878,0.439,959.929018301045,16099807.709197,6.41056179180583,27.3096872141323,4478.17241880431,734.884046079406,14999017.2309973,12.9670235757436,4.90952891886813,3300.29471380846,864.356119129387,758.591313978057
879,0.4395,959.903880549116,16099807.4715266,6.41039401245053,27.3104019910564,4478.16540647251,735.150910293075,14999016.4553382,12.9717330636468,4.90774647646509,3300.47736414697,864.402819686268,758.72133310602
880,0.44,959.878761231883,16099807.2338429,6.41022635620548,27.3111162808793,4478.15839847321,735.417108753251,14999015.6802323,12.9764308043416,4.90596976908768,3300.65944011596,864.448248248125,758.780115560506
881,0.4405,959.853660488366,16099806.9961457,6.41005882399917,27.3118300795655,4478.15139478062,735.682475047293,14999014.9058672,12.9811138613133,4.90419989508647,3300.84094266599,864.494222309719,758.90859038556
882,0.441,959.828577982015,16099806.7584353,6.40989141358391,27.3125433966126,4478.14439536857,735.947176477831,14999014.1320556,12.9857851867754,4.90243572653512,3301.02187316756,864.538934822932,758.966358815997
883,0.4415,959.803513848848,16099806.5207116,6.40972412586813,27.313256228071,4478.13740021124,736.211047871759,14999013.3589833,12.9904418660854,4.90067835205536,3301.20223256103,864.584181240822,759.093292440447
884,0.442,959.778467755073,16099806.2829749,6.40955695862255,27.3139685833619,4478.13040928236,736.474255288407,14999012.5864646,12.995086829518,4.89892665373743,3301.3820222034,864.628176411829,759.150046065654
885,0.4425,959.753439833738,16099806.0452252,6.40938991273576,27.3146804586208,4478.12342255606,736.736634785271,14999011.814684,12.9997171841456,4.89718171056828,3301.56124302493,864.672694012901,759.275441569339
886,0.443,959.728429753769,16099805.8074627,6.40922298599665,27.3153918631934,4478.11644000603,736.99835118726,14999011.0434569,13.0043358384608,4.89544241455803,3301.73989636925,864.715970524911,759.331179612729
887,0.4435,959.703437645275,16099805.5696874,6.40905617927418,27.3161027932995,4478.10946160631,737.259241773593,14999010.2729667,13.0089399210939,4.89370983515194,3301.91798315662,864.75975811111,759.45504005313
888,0.444,959.678463179863,16099805.3318996,6.40888949037514,27.3168132582104,4478.10248733053,737.51947014358,14999009.5030301,13.0135323189112,4.89198287418434,3302.09550471744,864.802314623841,759.509761742648
889,0.4445,959.653506484735,16099805.0940991,6.40872292014906,27.3175232542294,4478.09551715269,737.778874789348,14999008.7338291,13.0181101819455,4.89026259165093,3302.27246196206,864.845370971931,759.632090154986
890,0.445,959.628567234142,16099804.8562863,6.40855646642041,27.3182327905543,4478.08855104634,738.037618093369,14999007.9651818,13.0226763755911,4.88854789911558,3302.44885620779,864.887206121346,759.68579472304
891,0.4455,959.603645552408,16099804.6184612,6.40839013001951,27.318941863571,4478.08158898541,738.295539751918,14999007.1972688,13.027228071129,4.88683984721556,3302.62468835517,864.929529982667,759.806594120382
892,0.446,959.578741116393,16099804.380624,6.40822390878821,27.3196504824049,4478.07463094339,738.552800939332,14999006.4299096,13.031768112635,4.88513735715066,3302.79995970855,864.970642380715,759.859280803781
893,0.4465,959.553854047573,16099804.1427745,6.40805780353784,27.3203586435238,4478.06767689415,738.809242547335,14999005.6632835,13.0362936924847,4.88344147028988,3302.97467115877,865.012232480932,759.978554177143
894,0.447,959.528984025378,16099803.9049133,6.40789181212742,27.3210663559817,4478.06072681113,739.065024550777,14999004.8972112,13.0408076335882,4.88175111737627,3303.14882399731,865.052620715276,760.03022221703
895,0.4475,959.504131168468,16099803.6670401,6.40772593534945,27.321773616327,4478.05378066811,739.319989028185,14999004.1318708,13.0453071492629,4.88006733059983,3303.3224191054,865.093475754133,760.147972535481
896,0.448,959.479295158809,16099803.4291553,6.4075601710799,27.3224804335437,4478.04683843846,739.574294763509,14999003.3670843,13.0497950414048,4.87838905015515,3303.49545776182,865.133138387888,760.198621177274
897,0.4485,959.45447611227,16099803.1912587,6.40739452009264,27.3231868042603,4478.0399000959,739.827785013498,14999002.6030284,13.0542685441218,4.87671729914156,3303.66794083828,865.173257038955,760.314851388046
898,0.449,959.429673713319,16099802.9533507,6.40722898028034,27.3238927373913,4478.03296561376,740.080617379731,14999001.8395266,13.0587304384462,4.87505102711448,3303.83986960095,865.212192610412,760.364479881378
899,0.4495,959.404888075064,16099802.7154312,6.40706355239841,27.3245982296444,4478.02603496566,740.332636288652,14999001.0767542,13.0631779791258,4.87339124816993,3304.01124491214,865.251573520833,760.479192909964
900,0.45,959.380118884439,16099802.4775006,6.40689823435602,27.325303289866,4478.01910812487,740.583998167942,14999000.3145359,13.067613926479,4.87173692113442,3304.18206802551,865.28978054319,760.527800508621
901,0.4505,959.35536625182,16099802.2395586,6.40673302689032,27.3260079148421,4478.01218506495,740.83454860527,14998999.5530458,13.0720355557441,4.87008905118712,3304.35233979408,865.328422333425,760.640999258891
902,0.451,959.33062986657,16099802.0016057,6.4065679279267,27.3267121133517,4478.00526575909,741.084442862834,14998998.79211,13.0764456066736,4.86844660633681,3304.52206145912,865.365899294511,760.688585220758
903,0.4515,959.305909836362,16099801.7636418,6.40640293818427,27.3274158822586,4477.9983501808,741.333527681117,14998998.0319011,13.0808413748482,4.86681058293142,3304.69123386442,865.403800558077,760.800272575058
904,0.452,959.281205852955,16099801.5256671,6.40623805560441,27.3281192302754,4477.99143830318,741.581957165194,14998997.2722466,13.085225579602,4.86517995807408,3304.85985823902,865.440545920076,760.846836162062
905,0.4525,959.256518021346,16099801.2876816,6.40607328088836,27.3288221543427,4477.98453009966,741.829579200002,14998996.5133179,13.0895955367105,4.86355571936615,3305.02793541756,865.477705223289,760.957014981328
906,0.453,959.231846035654,16099801.0496856,6.40590861199327,27.3295246631078,4477.9776255433,742.0765467418,14998995.7549437,13.0939539452363,4.8619368529182,3305.19546661693,865.513717422458,761.002555459384
907,0.4535,959.207189998227,16099800.811679,6.40574404960268,27.3302267535875,4477.97072460745,742.322708811678,14998994.997294,13.0982981410029,4.86032433766878,3305.36245266272,865.550133304165,761.111228583247
908,0.454,959.182549605514,16099800.5736621,6.40557959168929,27.3309284343644,4477.96382726509,742.568217225324,14998994.240199,13.1026308029468,4.85871716864986,3305.52889475982,865.585410750556,761.155745222204
909,0.4545,959.157924957239,16099800.3356348,6.40541523891913,27.3316297025307,4477.9569334895,742.812922131739,14998993.4838274,13.1069492867943,4.85711631622011,3305.69479372484,865.621081721872,761.262915469103
910,0.455,959.133315752144,16099800.0975975,6.40525098928022,27.3323305666056,4477.95004325359,743.056974214232,14998992.7280106,13.1112562515003,4.85552078424775,3305.86015075076,865.655622799046,761.306407542692
911,0.4555,959.108722087357,16099799.85955,6.40508684342125,27.3330310237561,4477.94315653057,743.300224741525,14998991.972916,13.1155490725494,4.85393153459366,3306.02496664532,865.690547343083,761.412077709981
912,0.456,959.084143663884,16099799.6214927,6.40492279934534,27.3337310824385,4477.93627329327,743.542823272684,14998991.2183763,13.1198303890585,4.85234757987804,3306.18924258967,865.724350407826,761.454544495769
913,0.4565,959.059580576279,16099799.3834254,6.40475885768401,27.3344307398938,4477.92939351482,743.784622188019,14998990.4645578,13.1240975961267,4.85076987354517,3306.35297938279,865.758526979424,761.558717359828
914,0.457,959.035032527778,16099799.1453486,6.40459501645528,27.3351300045167,4477.922517168,744.025769930436,14998989.7112942,13.1283533131758,4.84919743688389,3306.51617819412,865.791590361453,761.600158139165
915,0.4575,959.010499610391,16099798.9072621,6.40443127627364,27.3358288736214,4477.91564422584,744.266119983753,14998988.9587506,13.132594954777,4.84763121500226,3306.67883981393,865.825017386905,761.702836455514
916,0.458,958.985981529549,16099798.6691662,6.4042676351718,27.3365273555418,4477.90877466105,744.505819682741,14998988.2067622,13.1368251207981,4.84607023777525,3306.84096540008,865.857339388582,761.743250513488
917,0.4585,958.961478374741,16099798.4310608,6.40410409374742,27.3372254476646,4477.9019084466,744.744723606704,14998987.4554927,13.1410412451412,4.84451544205423,3307.00255573419,865.890015265356,761.844437016896
918,0.459,958.936989853563,16099798.1929464,6.40394065004766,27.3379231582638,4477.89504555511,744.982977990252,14998986.7047784,13.1452459082609,4.84296586621866,3307.16361196266,865.921594161392,761.883823642287
919,0.4595,958.912516053008,16099797.9548226,6.4037773046535,27.338620484798,4477.88818595947,745.220438500201,14998985.9547819,13.1494365632492,4.84142243894194,3307.32413485857,865.953517257852,761.983521046887
920,0.46,958.888056682804,16099797.71669,6.40361405562635,27.3393174354823,4477.88132963222,745.457250278923,14998985.2053408,13.1536157712873,4.83988420702726,3307.48412555691,865.984351295012,762.021879532124
921,0.4605,958.863611827475,16099797.4785483,6.40345090353069,27.3400140078462,4477.87447654619,745.693270072827,14998984.4566165,13.1577810045175,4.83835209104793,3307.64358482229,866.01551995014,762.120090531526
922,0.461,958.839181198847,16099797.240398,6.40328784644195,27.3407102100469,4477.86762667384,745.92864193991,14998983.7084476,13.1619348049866,4.83682514615092,3307.80251377846,866.045607346941,762.157420172644
923,0.4615,958.814764878997,16099797.0022389,6.40312488490828,27.3414060396844,4477.8607799879,746.163223698318,14998982.9609945,13.1660746637482,4.83530428488656,3307.96091318161,866.076019870046,762.254147440047
924,0.462,958.790362581823,16099796.7640713,6.40296201701891,27.3421015048585,4477.85393646075,746.39715832948,14998982.2140969,13.1702031038524,4.83378857066648,3308.11878414431,866.105358816459,762.290447536645
925,0.4625,958.765974386975,16099796.5258952,6.40279924330582,27.3427966032392,4477.84709606507,746.630304715468,14998981.467914,13.1743176351267,4.83227890809436,3308.27612741446,866.135013486892,762.385693724956
926,0.463,958.74160001039,16099796.2877109,6.40263656187185,27.3434913428698,4477.84025877315,746.862804768905,14998980.7222869,13.1784207617611,4.83077436876818,3308.43294409353,866.163602144037,762.420963580158
927,0.4635,958.71723952932,16099796.0495182,6.40247397323294,27.3441857214896,4477.83342455756,747.094518428033,14998979.9773733,13.1825100122201,4.82927584942047,3308.58923492119,866.192497210901,762.514731322105
928,0.464,958.692892661708,16099795.8113176,6.40231147550534,27.3448797470864,4477.82659339054,747.325586544375,14998979.2330157,13.18658787197,4.82778242975812,3308.74500098792,866.220333710739,762.548970242523
929,0.4645,958.668559482427,16099795.5731089,6.40214906918912,27.3455734174679,4477.81976524457,747.555870104635,14998978.4893706,13.1906518879759,4.82629499871724,3308.90024302523,866.248467392595,762.641262150769
930,0.465,958.6442397114,16099795.3348924,6.40198675241375,27.3462667405674,4477.8129400918,747.785508906891,14998977.7462816,13.1947045271154,4.82481264403694,3309.05496211272,866.27554983762,762.674469446466
931,0.4655,958.619933421144,16099795.096668,6.40182452566353,27.3469597142604,4477.80611790463,748.014364978662,14998977.0039041,13.1987433547197,4.8233362469309,3309.2091589738,866.302920322191,762.765288113731
932,0.466,958.595640333528,16099794.8584362,6.40166238708096,27.3476523464265,4477.79929865513,748.242577072178,14998976.2620828,13.2027708192116,4.82186490309459,3309.36283467729,866.329246785115,762.797463098185
933,0.4665,958.571360518737,16099794.6201967,6.40150033713476,27.3483446350086,4477.79248231562,748.470008248175,14998975.5209721,13.2067845041541,4.82039948609245,3309.51598993858,866.355852228984,762.88681109736
934,0.467,958.547093700558,16099794.38195,6.40133837398022,27.3490365878331,4477.78566885807,748.696796220585,14998974.7804178,13.2107868396485,4.81893909950121,3309.66862581577,866.381420752424,762.917953087432
935,0.4675,958.522839946864,16099794.1436958,6.40117649807065,27.3497282029096,4477.77885825472,748.922805075811,14998974.0405729,13.2147754273564,4.81748460930854,3309.82074301632,866.407259280737,763.005832971699
936,0.468,958.49859898333,16099793.9054346,6.40101470757394,27.3504194880125,4477.77205047747,749.148171496988,14998973.3012847,13.21875267919,4.81603512689814,3309.97234258772,866.432067876898,763.035941287598
937,0.4685,958.474370875539,16099793.6671663,6.40085300292809,27.3511104412175,4477.76524549844,749.372760588687,14998972.562705,13.2227162147773,4.81459151075263,3310.12342522955,866.457137583054,763.122355590548
938,0.469,958.450155351024,16099793.4288911,6.4006913823134,27.3518010702477,4477.75844328947,749.596708010694,14998971.8246819,13.2266684279728,4.81315287998908,3310.27399197879,866.481184233404,763.151429555806
939,0.4695,958.425952473101,16099793.190609,6.40052984615275,27.3524913732442,4477.7516438226,749.819879878305,14998971.0873665,13.2306069562394,4.81172008565608,3310.42404352721,866.505483178747,763.23638079156
940,0.47,958.401761971132,16099792.9523203,6.40036839263864,27.3531813578796,4477.74484706956,750.04241083535,14998970.350608,13.2345341755042,4.81029225453133,3310.57358090134,866.528765833699,763.264419732996
941,0.4705,958.377583906185,16099792.714025,6.40020702217892,27.35387102236,4477.73805300231,750.264168000456,14998969.614556,13.2384477409348,4.8088702302996,3310.72260478522,866.552292047207,763.347910396325
942,0.471,958.353418009421,16099792.4757233,6.40004573297815,27.3545603743083,4477.73126159248,750.485285008841,14998968.8790612,13.2423500106606,4.80745314732716,3310.87111619505,866.574808625786,763.374913644025
943,0.4715,958.329264339682,16099792.2374151,6.39988452542929,27.3552494119949,4477.72447281195,750.705629975121,14998968.144272,13.246238657424,4.80604184200455,3311.01911580719,866.59756010376,763.456946210469
944,0.472,958.305122629902,16099791.9991009,6.39972339774871,27.3559381429939,4477.71768663226,750.925335533199,14998967.4100401,13.2501160216858,4.80463545621532,3311.16660462758,866.619308493278,763.482913097754
945,0.4725,958.280992936714,16099791.7607804,6.39956235031466,27.3566265656396,4477.71090302521,751.144270786383,14998966.6765129,13.2539797936343,4.80323481912458,3311.31358332496,866.641283199016,763.56349002375
946,0.473,958.256874994797,16099791.5224541,6.39940138135516,27.3573146874577,4477.70412196223,751.362567374506,14998965.9435431,13.2578322961893,4.80183908006262,3311.4600528951,866.662261254735,763.588419887154
947,0.4735,958.232768858595,16099791.2841217,6.39924049123382,27.3580025068459,4477.69734341501,751.580095382327,14998965.2112772,13.2616712368577,4.80044906103725,3311.60601399921,866.68345711822,763.667543610152
948,0.474,958.208674264504,16099791.0457838,6.39907967819013,27.3586900312828,4477.69056735493,751.7969854628,14998964.4795688,13.2654989211448,4.79906391875566,3311.75146762297,866.70366266302,763.691435789399
949,0.4745,958.184591264799,16099790.8074401,6.39891894257323,27.3593772592285,4477.68379375357,752.013108674942,14998963.7485634,13.2693130737492,4.79768446813583,3311.8964144201,866.724077580587,763.769108727989
950,0.475,958.160519597566,16099790.569091,6.39875828263389,27.3600641981153,4477.67702258221,752.228594691977,14998963.0181158,13.2731159828882,4.79630987319269,3312.04085536626,866.743508404624,763.791962565974
951,0.4755,958.136459312928,16099790.3307364,6.39859769870687,27.3607508464653,4477.67025381233,752.443315540032,14998962.2883703,13.2769053903256,4.79494094182115,3312.18479110777,866.763140238639,763.86818712001
952,0.476,958.112410150633,16099790.0923767,6.39843718905404,27.3614372116651,4477.66348741512,752.657399919698,14998961.5591827,13.280683567116,4.7935768452755,3312.32822261037,866.781794099004,763.890001962774
953,0.4765,958.088372158675,16099789.8540117,6.39827675399595,27.3621232922985,4477.65672336197,752.870720817117,14998960.8306963,13.2844482719635,4.79221838449364,3312.47115051299,866.800640677528,763.964780513498
954,0.477,958.064345078432,16099789.6156418,6.39811639180536,27.3628090957072,4477.64996162397,753.083405967293,14998960.1027681,13.288201758884,4.79086473790151,3312.61357577155,866.818515297901,763.985555710214
955,0.4775,958.040328955789,16099789.3772669,6.39795610278871,27.3634946205361,4477.64320217242,753.295329309337,14998959.3755402,13.2919418033975,4.78951669954542,3312.75549901767,866.836574414359,764.058890620383
956,0.478,958.016323533729,16099789.1388873,6.3977958852295,27.3641798740825,4477.63644497829,753.506617619666,14998958.6488707,13.295670642605,4.78817345495594,3312.8969211975,866.853667484661,764.078625523337
957,0.4785,957.992328856042,16099788.9005029,6.39763573942018,27.3648648550521,4477.62969001279,753.717145783361,14998957.9229006,13.2993860687188,4.78683579135251,3313.03784293544,866.870936897502,764.15051913735
958,0.479,957.968344667292,16099788.6621141,6.3974756636548,27.3655495706988,4477.62293724682,753.9270396252,14998957.1974892,13.3030903020476,4.78550290130403,3313.17826516792,866.887246073541,764.169213101928
959,0.4795,957.944371009193,16099788.4237208,6.39731565821195,27.3662340197884,4477.61618665145,754.136174969285,14998956.4727763,13.3067811513734,4.78417556526717,3313.31818851216,866.903723505897,764.239667745949
960,0.48,957.920407627861,16099788.1853232,6.39715572139604,27.366918209532,4477.60943819749,754.34467669566,14998955.7486223,13.3104608203342,4.78285298278346,3313.457613895,866.919246409013,764.257320130623
961,0.4805,957.896454562951,16099787.9469214,6.39699585347192,27.367602138755,4477.60269185593,754.552421560543,14998955.025166,13.3141271341602,4.78153592761029,3313.59654192652,866.934929548355,764.326338112714
